#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
transcript::Pver_Sc0000266_size372066:141482-145217	360	0.37029	8.34991455078	1	0.999993	coding
transcript::Pver_Sc0000266_size372066:142865-145217	360	0.40308	8.34991455078	1	0.999999	coding
transcript::Pver_Sc0000266_size372066:47846-48834	57	0.41451	9.30120849609	1	0.0546828	noncoding
transcript::Pver_Sc0000266_size372066:202830-203336	6	0.41401	5.27496337891	1	0.00264863	noncoding
transcript::Pver_Sc0000266_size372066:225076-229603	84	0.32048	11.3434448242	1	0.0678571	noncoding
transcript::Pver_Sc0000266_size372066:237329-237749	33	0.36919	4.63629150391	-1	0.0148337	noncoding
transcript::Pver_Sc0000266_size372066:249684-255045	80	0.30576	10.6878051758	1	0.0583082	noncoding
transcript::Pver_Sc0000266_size372066:300111-301271	55	0.30734	9.69488525391	1	0.0245995	noncoding
transcript::Pver_Sc0000266_size372066:0-303	32	0.39534	9.62469482422	1	0.0142539	noncoding
transcript::Pver_Sc0000266_size372066:317809-318097	23	0.39796	10.7864379883	1	0.0130959	noncoding
transcript::Pver_Sc0000267_size370835:10281-17569	217	0.28334	9.72515869141	1	0.719852	coding
transcript::Pver_Sc0000267_size370835:257347-265211	76	0.2943	9.99188232422	1	0.0473255	noncoding
transcript::Pver_Sc0000267_size370835:261585-264779	63	0.30644	9.73358154297	1	0.0320208	noncoding
transcript::Pver_Sc0000267_size370835:293447-298457	57	0.29594	8.65447998047	1	0.0214229	noncoding
transcript::Pver_Sc0000267_size370835:163197-172918	71	0.29595	10.8877563477	1	0.0453256	noncoding
transcript::Pver_Sc0000267_size370835:138307-138740	83	0.44171	10.1569213867	1	0.294611	noncoding
transcript::Pver_Sc0000267_size370835:157052-157298	11	0.39288	10.0009155273	1	0.0058823	noncoding
transcript::Pver_Sc0000268_size353808:212871-214424	63	0.3393	10.7649536133	1	0.0427996	noncoding
transcript::Pver_Sc0000268_size353808:220782-221332	41	0.36742	8.21063232422	1	0.0125821	noncoding
transcript::Pver_Sc0000268_size353808:52226-52429	28	0.4639	4.20709228516	-1	0.0219027	noncoding
transcript::Pver_Sc0000268_size353808:106370-106586	19	0.33569	5.19366455078	1	0.00429159	noncoding
transcript::Pver_Sc0000268_size353808:352816-353111	29	0.32061	10.9313354492	-1	0.193249	noncoding
transcript::Pver_Sc0000269_size367811:131931-132697	69	0.40645	10.8728637695	1	0.102644	noncoding
transcript::Pver_Sc0000269_size367811:324096-334066	147	0.29367	10.3518676758	1	0.264568	noncoding
transcript::Pver_Sc0000269_size367811:324096-335276	312	0.34162	10.0215454102	1	0.998216	coding
transcript::Pver_Sc0000269_size367811:324096-335276	312	0.34162	10.0215454102	1	0.998216	coding
transcript::Pver_Sc0000269_size367811:324096-335276	312	0.34162	10.0215454102	1	0.998216	coding
transcript::Pver_Sc0000269_size367811:324096-335276	312	0.34162	10.0215454102	1	0.998216	coding
transcript::Pver_Sc0000269_size367811:326750-335276	312	0.34547	10.0215454102	1	0.998544	coding
transcript::Pver_Sc0000269_size367811:326750-335276	312	0.34547	10.0215454102	1	0.998544	coding
transcript::Pver_Sc0000269_size367811:106275-107023	84	0.42477	10.6857299805	1	0.242256	noncoding
transcript::Pver_Sc0000269_size367811:312084-312522	15	0.34138	9.15008544922	1	0.00465451	noncoding
transcript::Pver_Sc0000269_size367811:249757-250738	116	0.42592	6.40423583984	1	0.703567	coding
transcript::Pver_Sc0000270_size352658:133444-136014	86	0.3458	10.0112915039	1	0.0957995	noncoding
transcript::Pver_Sc0000270_size352658:157041-158200	77	0.41064	10.4392700195	1	0.150681	noncoding
transcript::Pver_Sc0000270_size352658:157041-180329	79	0.28159	8.88983154297	1	0.045423	noncoding
transcript::Pver_Sc0000270_size352658:157041-180329	79	0.28159	8.88983154297	1	0.045423	noncoding
transcript::Pver_Sc0000270_size352658:157041-180329	79	0.28159	8.88983154297	1	0.045423	noncoding
transcript::Pver_Sc0000270_size352658:180621-181046	41	0.38517	7.96014404297	1	0.0136339	noncoding
transcript::Pver_Sc0000270_size352658:180621-186710	64	0.26283	9.55645751953	1	0.0342647	noncoding
transcript::Pver_Sc0000270_size352658:162298-175880	78	0.28159	9.60565185547	1	0.0466891	noncoding
transcript::Pver_Sc0000270_size352658:189073-190690	75	0.28726	9.91558837891	1	0.0448975	noncoding
transcript::Pver_Sc0000270_size352658:203096-204520	154	0.38718	11.1309204102	1	0.735665	coding
transcript::Pver_Sc0000271_size367530:126445-128152	53	0.31009	8.97930908203	1	0.019741	noncoding
transcript::Pver_Sc0000271_size367530:174944-175240	24	0.45277	10.0009155273	1	0.0204128	noncoding
transcript::Pver_Sc0000271_size367530:136778-137395	56	0.32974	9.57086181641	1	0.0266303	noncoding
transcript::Pver_Sc0000271_size367530:223241-224166	67	0.34903	11.7454223633	1	0.0467694	noncoding
transcript::Pver_Sc0000271_size367530:207694-208043	50	0.47871	5.05230712891	1	0.0537134	noncoding
transcript::Pver_Sc0000272_size367229:180773-185531	72	0.2921	6.53094482422	1	0.0460442	noncoding
transcript::Pver_Sc0000272_size367229:180773-188239	74	0.28165	7.73394775391	1	0.0396619	noncoding
transcript::Pver_Sc0000272_size367229:181829-182408	21	0.36692	4.02764892578	1	0.00940393	noncoding
transcript::Pver_Sc0000272_size367229:237875-238663	49	0.42952	5.63262939453	-1	0.0209407	noncoding
transcript::Pver_Sc0000272_size367229:336913-338567	50	0.36412	6.79901123047	1	0.0184808	noncoding
transcript::Pver_Sc0000272_size367229:339899-341187	65	0.34635	10.119934082	1	0.0453868	noncoding
transcript::Pver_Sc0000272_size367229:341621-343104	60	0.25564	9.56781005859	1	0.0333452	noncoding
transcript::Pver_Sc0000272_size367229:180773-185833	72	0.30419	6.53094482422	1	0.0449852	noncoding
transcript::Pver_Sc0000272_size367229:183093-188239	74	0.26334	7.73394775391	1	0.0440514	noncoding
transcript::Pver_Sc0000272_size367229:301120-302487	41	0.35119	11.0003051758	1	0.0218933	noncoding
transcript::Pver_Sc0000272_size367229:338356-338797	36	0.34402	5.89569091797	1	0.0090576	noncoding
transcript::Pver_Sc0000272_size367229:339125-340513	65	0.3884	10.119934082	1	0.0672667	noncoding
transcript::Pver_Sc0000272_size367229:339919-342852	65	0.31828	10.119934082	1	0.0380853	noncoding
transcript::Pver_Sc0000272_size367229:303385-303593	3	0.40997	5.27496337891	1	1.36104e-05	noncoding
transcript::Pver_Sc0000273_size339502:97933-103891	70	0.27517	9.29949951172	1	0.0363512	noncoding
transcript::Pver_Sc0000273_size339502:171969-174285	51	0.32413	9.75885009766	1	0.022649	noncoding
transcript::Pver_Sc0000273_size339502:100938-101797	44	0.34025	11.7339477539	1	0.0231014	noncoding
transcript::Pver_Sc0000273_size339502:124842-127534	74	0.33446	7.60675048828	1	0.0469779	noncoding
transcript::Pver_Sc0000273_size339502:161522-175075	95	0.28082	9.65093994141	1	0.0737061	noncoding
transcript::Pver_Sc0000273_size339502:164287-166405	90	0.30902	6.48577880859	1	0.102204	noncoding
transcript::Pver_Sc0000273_size339502:283717-284916	77	0.34315	10.5908813477	1	0.0696677	noncoding
transcript::Pver_Sc0000274_size366647:112926-113370	0	0.34654	0.0	-1	1.06624e-06	noncoding
transcript::Pver_Sc0000274_size366647:87696-89223	97	0.33215	6.70745849609	1	0.151321	noncoding
transcript::Pver_Sc0000275_size366555:17894-18713	71	0.33577	8.78021240234	1	0.0437018	noncoding
transcript::Pver_Sc0000275_size366555:153626-154524	56	0.47042	4.65155029297	1	0.104175	noncoding
transcript::Pver_Sc0000275_size366555:238200-238748	18	0.43217	10.2890014648	1	0.0125053	noncoding
transcript::Pver_Sc0000275_size366555:308706-311707	36	0.31287	10.4612426758	1	0.0163851	noncoding
transcript::Pver_Sc0000275_size366555:308706-319004	96	0.29115	8.26007080078	1	0.0823329	noncoding
transcript::Pver_Sc0000275_size366555:358571-362010	93	0.3284	9.64276123047	1	0.100095	noncoding
transcript::Pver_Sc0000275_size366555:6537-10156	70	0.28458	10.0518188477	1	0.0399904	noncoding
transcript::Pver_Sc0000275_size366555:6537-10156	70	0.28458	10.0518188477	1	0.0399904	noncoding
transcript::Pver_Sc0000275_size366555:143570-145030	57	0.33262	9.59930419922	1	0.0282092	noncoding
transcript::Pver_Sc0000275_size366555:152335-153471	49	0.37459	10.2949829102	1	0.0307964	noncoding
transcript::Pver_Sc0000275_size366555:152673-153471	49	0.39664	10.2949829102	1	0.0374234	noncoding
transcript::Pver_Sc0000275_size366555:339629-342862	55	0.33636	8.85931396484	1	0.0228406	noncoding
transcript::Pver_Sc0000275_size366555:722-968	20	0.43687	10.2890014648	-1	0.0797071	noncoding
transcript::Pver_Sc0000275_size366555:9376-9716	14	0.42358	11.7113647461	1	0.0116295	noncoding
transcript::Pver_Sc0000275_size366555:167735-168527	55	0.37207	11.7350463867	1	0.0372665	noncoding
transcript::Pver_Sc0000276_size352828:60574-61256	41	0.39354	10.4198608398	1	0.0260609	noncoding
transcript::Pver_Sc0000276_size352828:63836-68074	85	0.29059	7.70941162109	1	0.0592477	noncoding
transcript::Pver_Sc0000276_size352828:119331-120149	29	0.37728	10.0442504883	1	0.0125754	noncoding
transcript::Pver_Sc0000276_size352828:224469-228475	105	0.28259	9.75189208984	1	0.0962818	noncoding
transcript::Pver_Sc0000276_size352828:120503-122172	39	0.32294	9.61322021484	1	0.0141294	noncoding
transcript::Pver_Sc0000276_size352828:120503-122172	39	0.32294	9.61322021484	1	0.0141294	noncoding
transcript::Pver_Sc0000276_size352828:346596-348873	135	0.43332	5.83660888672	1	0.921309	coding
transcript::Pver_Sc0000277_size356364:105466-112184	76	0.25541	9.64324951172	1	0.048423	noncoding
transcript::Pver_Sc0000277_size356364:161447-161795	15	0.33335	7.97552490234	1	0.00314963	noncoding
transcript::Pver_Sc0000277_size356364:112546-112883	35	0.36033	11.8541870117	1	0.0176941	noncoding
transcript::Pver_Sc0000277_size356364:242733-247110	75	0.30954	10.592590332	1	0.0517036	noncoding
transcript::Pver_Sc0000277_size356364:242733-247110	75	0.30954	10.592590332	1	0.0517036	noncoding
transcript::Pver_Sc0000277_size356364:1011-1323	30	0.37938	9.18524169922	-1	0.073726	noncoding
transcript::Pver_Sc0000278_size350141:20738-21191	31	0.34654	9.51397705078	1	0.0103993	noncoding
transcript::Pver_Sc0000278_size350141:32349-34606	73	0.32389	9.30181884766	1	0.0461116	noncoding
transcript::Pver_Sc0000278_size350141:39435-39887	34	0.33408	10.655456543	1	0.015882	noncoding
transcript::Pver_Sc0000278_size350141:51436-53823	74	0.33859	9.59747314453	1	0.0557187	noncoding
transcript::Pver_Sc0000278_size350141:51436-55447	74	0.30552	9.59747314453	1	0.0444331	noncoding
transcript::Pver_Sc0000278_size350141:86451-87468	45	0.35392	8.84149169922	1	0.0161628	noncoding
transcript::Pver_Sc0000278_size350141:230441-230752	93	0.46513	10.494934082	-1	0.161653	noncoding
transcript::Pver_Sc0000278_size350141:238449-240917	57	0.36749	9.78472900391	1	0.0370948	noncoding
transcript::Pver_Sc0000278_size350141:41252-44765	60	0.33514	8.98736572266	1	0.0285629	noncoding
transcript::Pver_Sc0000278_size350141:57518-64675	76	0.28334	9.06109619141	1	0.0419256	noncoding
transcript::Pver_Sc0000278_size350141:57518-64675	76	0.28334	9.06109619141	1	0.0419256	noncoding
transcript::Pver_Sc0000278_size350141:57518-64675	76	0.28334	9.06109619141	1	0.0419256	noncoding
transcript::Pver_Sc0000278_size350141:57518-64675	76	0.28334	9.06109619141	1	0.0419256	noncoding
transcript::Pver_Sc0000278_size350141:57518-64675	76	0.28334	9.06109619141	1	0.0419256	noncoding
transcript::Pver_Sc0000278_size350141:157720-158767	109	0.3517	9.36749267578	1	0.227868	noncoding
transcript::Pver_Sc0000278_size350141:102924-104968	78	0.28159	5.81842041016	1	0.0854637	noncoding
transcript::Pver_Sc0000278_size350141:106054-106328	47	0.40999	7.81463623047	1	0.0231477	noncoding
transcript::Pver_Sc0000278_size350141:114174-115018	73	0.34766	9.33734130859	1	0.0562262	noncoding
transcript::Pver_Sc0000278_size350141:135396-135757	46	0.40913	7.83612060547	1	0.0217466	noncoding
transcript::Pver_Sc0000278_size350141:159392-159726	18	0.39529	9.70025634766	1	0.00742485	noncoding
transcript::Pver_Sc0000279_size335490:293519-295115	75	0.32318	8.83819580078	1	0.0469483	noncoding
transcript::Pver_Sc0000279_size335490:39802-40751	160	0.44567	5.26153564453	1	0.990058	coding
transcript::Pver_Sc0000279_size335490:39802-40751	160	0.44567	5.26153564453	1	0.990058	coding
transcript::Pver_Sc0000279_size335490:133625-134025	60	0.4346	11.4360961914	1	0.103182	noncoding
transcript::Pver_Sc0000280_size356416:241867-246760	88	0.29374	10.5728149414	1	0.0672479	noncoding
transcript::Pver_Sc0000280_size356416:241867-246760	88	0.29374	10.5728149414	1	0.0672479	noncoding
transcript::Pver_Sc0000280_size356416:254079-255066	19	0.33544	4.52960205078	1	0.00566792	noncoding
transcript::Pver_Sc0000280_size356416:255177-256107	19	0.34751	4.52960205078	1	0.00569815	noncoding
transcript::Pver_Sc0000280_size356416:1420-1828	38	0.38137	3.12445068359	-1	0.0125171	noncoding
transcript::Pver_Sc0000280_size356416:237379-239695	75	0.29428	4.49761962891	1	0.143253	noncoding
transcript::Pver_Sc0000280_size356416:237379-239695	75	0.29428	4.49761962891	1	0.143253	noncoding
transcript::Pver_Sc0000280_size356416:237379-239695	75	0.29428	4.49761962891	1	0.143253	noncoding
transcript::Pver_Sc0000280_size356416:302714-303575	37	0.35278	7.93499755859	1	0.00911086	noncoding
transcript::Pver_Sc0000280_size356416:302714-304223	46	0.2985	11.3099975586	1	0.0259028	noncoding
transcript::Pver_Sc0000280_size356416:302714-304223	46	0.2985	11.3099975586	1	0.0259028	noncoding
transcript::Pver_Sc0000281_size348927:297489-298757	105	0.3076	8.98126220703	1	0.120275	noncoding
transcript::Pver_Sc0000281_size348927:150458-162003	158	0.2831	10.3364868164	1	0.287088	noncoding
transcript::Pver_Sc0000281_size348927:208059-209713	60	0.35996	10.172668457	1	0.042023	noncoding
transcript::Pver_Sc0000281_size348927:147240-148120	45	0.29705	8.84197998047	1	0.0144896	noncoding
transcript::Pver_Sc0000281_size348927:148811-150086	74	0.36275	9.29901123047	1	0.0675913	noncoding
transcript::Pver_Sc0000281_size348927:296473-297106	57	0.38778	10.5776977539	1	0.049965	noncoding
transcript::Pver_Sc0000282_size341245:263884-264914	72	0.40117	5.66094970703	1	0.125883	noncoding
transcript::Pver_Sc0000282_size341245:263884-267948	72	0.35347	5.66094970703	1	0.0761248	noncoding
transcript::Pver_Sc0000282_size341245:263884-271497	101	0.3439	8.33233642578	1	0.159087	noncoding
transcript::Pver_Sc0000282_size341245:265100-273497	101	0.3208	8.33233642578	1	0.123172	noncoding
transcript::Pver_Sc0000282_size341245:272672-273497	75	0.39075	9.22430419922	1	0.0958038	noncoding
transcript::Pver_Sc0000282_size341245:100179-101915	80	0.33495	9.96856689453	1	0.0695497	noncoding
transcript::Pver_Sc0000282_size341245:132263-134289	71	0.35151	9.86444091797	1	0.0575494	noncoding
transcript::Pver_Sc0000282_size341245:171151-172945	55	0.32814	9.44451904297	1	0.0247927	noncoding
transcript::Pver_Sc0000282_size341245:17508-17850	24	0.40284	12.3106079102	1	0.0123846	noncoding
transcript::Pver_Sc0000283_size345807:239843-242589	102	0.32161	9.45428466797	1	0.125222	noncoding
transcript::Pver_Sc0000283_size345807:240317-241003	20	0.31782	12.0084838867	1	0.0128257	noncoding
transcript::Pver_Sc0000283_size345807:332127-335040	63	0.29771	9.83026123047	1	0.0319893	noncoding
transcript::Pver_Sc0000283_size345807:129310-132912	88	0.2943	8.29351806641	1	0.0631315	noncoding
transcript::Pver_Sc0000283_size345807:239843-244573	102	0.2831	9.45428466797	1	0.0896715	noncoding
transcript::Pver_Sc0000283_size345807:344837-345223	78	0.44492	9.30133056641	-1	0.0842183	noncoding
transcript::Pver_Sc0000284_size332427:1143-6234	88	0.26766	10.081237793	1	0.0623747	noncoding
transcript::Pver_Sc0000284_size332427:1928-6234	88	0.25506	10.081237793	1	0.0649975	noncoding
transcript::Pver_Sc0000284_size332427:2278-4631	88	0.26766	10.081237793	1	0.0623747	noncoding
transcript::Pver_Sc0000284_size332427:113937-114828	46	0.43773	6.49371337891	1	0.0283195	noncoding
transcript::Pver_Sc0000284_size332427:152583-155450	57	0.33422	6.81134033203	1	0.0222725	noncoding
transcript::Pver_Sc0000284_size332427:2276-4631	88	0.26766	10.081237793	1	0.0623747	noncoding
transcript::Pver_Sc0000284_size332427:114958-116379	39	0.28807	6.88922119141	1	0.0106324	noncoding
transcript::Pver_Sc0000284_size332427:0-827	38	0.30828	9.03302001953	1	0.0115596	noncoding
transcript::Pver_Sc0000284_size332427:273308-274455	221	0.42963	7.98797607422	1	0.998884	coding
transcript::Pver_Sc0000285_size336275:69803-71033	49	0.27617	10.2951049805	1	0.0256556	noncoding
transcript::Pver_Sc0000285_size336275:150274-151877	23	0.32606	7.97674560547	1	0.00460707	noncoding
transcript::Pver_Sc0000285_size336275:163011-163633	57	0.35794	8.80328369141	1	0.0283791	noncoding
transcript::Pver_Sc0000286_size354490:93623-94150	81	0.43376	9.24334716797	1	0.218855	noncoding
transcript::Pver_Sc0000286_size354490:27737-28061	43	0.43501	8.77386474609	1	0.0291646	noncoding
transcript::Pver_Sc0000286_size354490:203553-204069	47	0.44786	10.6371459961	-1	0.114095	noncoding
transcript::Pver_Sc0000287_size328115:274580-276587	78	0.30179	8.81695556641	1	0.046126	noncoding
transcript::Pver_Sc0000287_size328115:274580-276587	78	0.30179	8.81695556641	1	0.046126	noncoding
transcript::Pver_Sc0000287_size328115:94249-94636	41	0.30083	7.79388427734	1	0.0104056	noncoding
transcript::Pver_Sc0000287_size328115:221115-222786	28	0.295	4.78350830078	1	0.0116808	noncoding
transcript::Pver_Sc0000288_size352785:74048-76439	98	0.36932	10.0267944336	1	0.193737	noncoding
transcript::Pver_Sc0000288_size352785:122823-123565	65	0.3594	9.92279052734	1	0.0491912	noncoding
transcript::Pver_Sc0000288_size352785:124620-131690	224	0.32413	6.32281494141	1	0.992198	coding
transcript::Pver_Sc0000288_size352785:125422-128574	224	0.33281	6.32281494141	1	0.993998	coding
transcript::Pver_Sc0000288_size352785:125422-131543	224	0.32413	6.32281494141	1	0.992198	coding
transcript::Pver_Sc0000288_size352785:142995-144033	114	0.44679	8.49249267578	-1	0.0926585	noncoding
transcript::Pver_Sc0000288_size352785:145563-146329	80	0.36985	10.1401977539	1	0.100604	noncoding
transcript::Pver_Sc0000288_size352785:41624-42941	62	0.31356	11.0000610352	1	0.03751	noncoding
transcript::Pver_Sc0000288_size352785:55972-56481	53	0.34982	9.38494873047	1	0.025377	noncoding
transcript::Pver_Sc0000288_size352785:48980-49248	56	0.41915	6.05535888672	-1	0.0239328	noncoding
transcript::Pver_Sc0000288_size352785:254309-255495	335	0.43858	9.39093017578	1	0.999997	coding
transcript::Pver_Sc0000289_size348315:254022-259207	280	0.36048	9.38531494141	1	0.998536	coding
transcript::Pver_Sc0000289_size348315:126755-128899	58	0.35331	7.86676025391	1	0.0254297	noncoding
transcript::Pver_Sc0000289_size348315:60977-61271	31	0.37303	10.6022338867	1	0.0154396	noncoding
transcript::Pver_Sc0000290_size338841:25918-26601	43	0.40205	7.97808837891	1	0.0175423	noncoding
transcript::Pver_Sc0000290_size338841:28547-28856	44	0.35458	9.50067138672	1	0.0183725	noncoding
transcript::Pver_Sc0000290_size338841:322742-324289	58	0.27316	9.51068115234	1	0.027303	noncoding
